region_id,total_population,elderly_population,num_doctors,avg_distance_to_hospital,healthcare_demand,budget_allocation
2503,32413,9557,8,96.57461158043185,351,453312
2504,17275,14941,4,85.34907409934925,401,302138
2505,7461,5704,5,91.4052758050173,3241,125764
2506,19291,13001,25,84.87440060824149,1666,190290
2507,16435,7788,22,48.4735247194076,3264,402511
2508,32935,3703,28,92.48411147498558,4057,396482
2509,38453,11589,39,96.97780922229164,2310,490597
2510,23544,2744,23,50.754130702150356,3252,265555
2511,17258,518,4,18.38685335155498,3759,200407
2512,35841,1141,4,66.20362838734634,711,227933
2513,15736,3583,47,97.5683906955035,2043,342051
2514,42643,5700,21,87.34253912602863,173,303143
2515,48950,9021,37,86.31970243844485,2973,89387
2516,39964,1365,41,93.44798366392092,4737,124655
2517,33044,1273,2,89.50127379470216,256,107407
2518,44933,13179,7,77.85188473781099,3658,447771
2519,20997,5232,49,72.10901038402089,355,358239
2520,19215,11046,16,27.21195020073068,3210,51042
2521,38069,12030,17,62.512662121416476,1151,153748
2522,28911,4018,20,52.627373548883064,2517,300763
2523,22030,11634,23,86.33246506651813,2356,316332
2524,34334,7295,34,49.67954477551713,2734,390740
2525,19571,7484,11,13.646533590726222,2996,191305
2526,47719,13813,34,1.4922760469125682,1991,315232
2527,33927,3067,33,68.10943892639786,3783,313790
2528,25714,2174,26,55.44093032558899,4511,194199
2529,48541,11375,2,33.765327531486385,3564,213687
2530,28387,12072,23,17.728242853751144,2591,247095
2531,33444,1239,41,47.20481691798631,3839,327597
2532,24921,2045,22,10.92836077541166,1875,364377
2533,18057,13256,34,34.27474043289317,4036,477731
2534,29858,10951,15,38.5419787173278,2070,307789
2535,49638,9827,10,47.09625078895825,3819,395231
2536,31062,5627,15,47.19545438254584,4053,374137
2537,41850,7447,42,26.443558703953446,2592,234834
2538,25567,7120,29,85.17088717859677,4765,262886
2539,34739,9565,23,36.198807119417815,748,307493
2540,48285,5055,17,23.729143580359118,1740,136392
2541,8754,10992,9,18.405178457648432,4534,258539
2542,32044,6145,36,32.935261055830225,628,172349
2543,6724,9443,9,7.6877354147759025,2201,203260
2544,6376,14249,16,4.257844775116194,518,116019
2545,13706,14565,36,60.909077483483905,2452,50451
2546,13894,7624,48,62.295566468869815,3609,447285
2547,23037,9545,33,53.429232061190675,184,376418
2548,23450,4232,31,76.46623432794071,2399,194458
2549,21406,2783,6,4.87590388343072,1851,450423
2550,34725,10021,10,93.66133771273729,4321,219511
2551,10926,9169,16,10.41144720244899,2757,233357
2552,44019,11418,4,67.72827644496577,4075,330301
2553,14496,11783,22,14.206262305140122,2451,124726
2554,41068,7498,13,88.11063789747145,3199,155716
2555,34806,12922,16,51.560615407558096,1389,484573
2556,27663,13940,29,9.147060560779627,3223,276286
2557,46321,13197,6,62.05568715730728,2802,196001
2558,41495,14233,26,1.9018844443379637,743,154636
2559,27656,5913,11,77.82619566558421,3005,229819
2560,30860,1769,24,65.40791367796622,4167,320057
2561,21832,8368,29,22.04985018698722,4163,76727
2562,43787,14367,3,38.100340701433275,4769,183018
2563,26727,12873,10,1.772862754400136,3022,111061
2564,47815,3103,1,69.6746976821493,2121,282791
2565,34545,6461,43,32.944145613462204,3724,248002
2566,49522,10161,26,57.5873026143752,2970,163388
2567,7520,9069,12,95.71603516353183,3218,117957
2568,8081,8057,14,30.647204581810914,236,397983
2569,39196,2180,25,99.03355052464451,4325,417793
2570,41735,13862,8,63.64011021474908,1318,462683
2571,44213,8933,43,24.96677796226499,1117,287406
2572,19566,9611,4,44.24101041910452,3800,205576
2573,19042,6182,28,74.30485911597539,4627,257588
2574,30498,8584,7,45.201312860625045,3240,313988
2575,16329,5867,10,7.782249166813687,3629,84572
2576,36656,569,36,17.69176247687169,2687,288457
2577,7159,4424,2,79.33847683261061,2482,265495
2578,42900,6700,26,65.18893449608808,2705,264885
2579,24363,14193,14,57.41272225588124,3187,466191
2580,48241,10778,16,17.59457510478473,3627,69449
2581,24033,2507,43,83.9379870896836,2657,300835
2582,15805,9492,42,96.11327084903876,308,160137
2583,40851,13829,17,5.0478226515762845,3910,331603
2584,31832,8619,46,8.725155194731675,4253,247867
2585,18944,3279,22,88.58772582814191,2107,461820
2586,24873,5420,4,81.7396731491807,2963,301201
2587,45372,1255,19,62.17551109561807,3476,175298
2588,28928,6995,2,94.55155568962765,1468,260467
2589,20379,10687,39,64.99662722120831,3900,421478
2590,41751,6435,9,22.38254229722083,1137,372284
2591,39546,10013,19,73.13559004797312,4572,337506
2592,29286,2830,16,64.92532412981808,2390,209015
2593,10110,6205,25,98.58872549899291,1092,71319
2594,17087,8801,48,22.175677901104383,3038,412895
2595,28762,1516,18,60.1906086998973,4610,282505
2596,22081,7847,23,78.23658470028712,493,494266
2597,39947,14749,21,34.559325844478906,3786,188769
2598,14596,14557,11,38.588278726725534,4924,269683
2599,43019,12557,39,88.90228199450375,457,234727
2600,47003,8716,41,41.01529308127925,4104,146896
2601,23313,5438,4,62.84855233766583,1281,274768
2602,6013,3338,25,89.03457561515573,2165,340879
2603,28705,1237,32,21.772831725965574,4002,81293
2604,6828,6700,30,98.20585233890797,3518,257267
2605,12909,8871,45,70.49339986306225,3229,189082
2606,43356,731,26,50.11604772000304,254,404449
2607,18109,2417,36,43.66113587074877,3658,139359
2608,7023,9034,34,95.48209693959895,1654,352871
2609,19537,13264,9,21.36675792543697,586,154545
2610,31661,6418,12,31.85664242775017,1482,64787
2611,43659,3123,2,31.471482799244548,2515,429854
2612,38848,9146,38,29.61162713871188,1170,161489
2613,42804,14043,5,47.38526647635323,2354,194375
2614,20379,13076,5,98.92874409351549,1606,247874
2615,32766,14024,22,88.98988990490552,1975,148782
2616,48590,6901,5,33.46700726382713,2290,365592
2617,7563,13317,4,42.86414145728363,1170,119513
2618,41060,7572,9,67.2785938922072,290,318212
2619,34197,2776,29,2.6980163889647963,239,160040
2620,8586,7893,22,82.19521220987913,4810,168962
2621,21087,9287,27,88.10000767388003,4110,212299
2622,28225,4374,10,85.86283309812887,3511,62740
2623,34750,5030,16,38.13038430166808,3072,400477
2624,11643,13669,42,46.737951229056605,1614,376889
2625,32523,7664,42,2.226443868471827,3220,188863
2626,41727,14569,10,40.54013945631153,4070,443701
2627,16005,4997,6,46.58225541429355,4819,226120
2628,48543,11361,49,90.7904550137794,3624,473911
2629,5161,8433,5,89.5047797019675,1445,480657
2630,21029,2635,6,96.64360934470304,4282,312481
2631,19226,7227,47,88.62539352396152,2017,180996
2632,33731,12656,25,1.8118702333369159,4477,458308
2633,48922,2065,4,64.50462438088975,4010,106052
2634,49848,808,40,7.755530627201038,552,281379
2635,8390,9034,48,27.986834351618555,4242,51471
2636,10997,9127,32,58.252455317587454,1711,101194
2637,17693,8868,35,70.36076802234635,3267,487604
2638,47092,638,10,65.80857056579242,2178,297279
2639,5541,693,34,5.856778373455679,2681,239117
2640,26817,3757,36,11.256783087385651,2164,169076
2641,42861,3735,6,13.730094480196065,1358,123392
2642,18428,13972,43,10.05002330019942,4587,373232
2643,48934,1442,46,18.645207903662904,453,149909
2644,15258,5120,16,69.16029133984438,4500,317808
2645,21044,12571,19,83.25288786475613,3736,138859
2646,34411,6220,34,41.47257511726762,1663,141991
2647,10469,11805,25,69.58536913640602,811,169805
2648,33854,11654,31,20.801609865316824,3602,448595
2649,11256,6853,49,97.3547350117074,2832,81536
2650,15720,13528,41,35.649754762904216,4981,186063
2651,38937,5457,17,84.74082371427868,956,144754
2652,38598,9645,47,94.59127089030932,4372,428278
2653,6651,9994,30,86.60668232465493,1529,146649
2654,24194,14062,39,7.6396975024886045,2592,413754
2655,30051,3881,31,65.38040857341835,3298,143513
2656,32386,6339,19,12.888979950583568,3520,340503
2657,14518,3380,35,1.5606370520538746,2168,167060
2658,21184,10879,29,6.126560950363677,4906,492518
2659,38787,5387,1,91.69877044825867,3591,426353
2660,26621,1045,4,90.93788791177899,251,68043
2661,15028,14632,28,23.356614388639347,3331,138059
2662,17448,13804,18,55.159060265064,3006,59070
2663,39051,2427,26,95.54779796432669,3651,253807
2664,35447,14341,40,50.17390683997949,1566,265311
2665,23394,4652,19,39.96420419443003,4291,457349
2666,39501,14947,6,48.84162071041783,3523,106955
2667,35254,504,1,79.23136039364248,4157,340715
2668,23509,12173,8,48.25048562079029,3025,470207
2669,19472,6033,33,78.54449044695458,3765,297275
2670,8471,11945,43,43.73804711845236,4835,127115
2671,46796,10054,21,25.948561449926903,3530,230813
2672,35268,10512,24,33.32080025204344,1256,411035
2673,13329,5878,25,8.704522999079428,4307,265611
2674,39865,6733,47,50.240733296518364,3508,180644
2675,33272,3163,43,15.662981564013277,1261,71871
2676,47845,11630,19,81.34315362713855,1359,449439
2677,11397,9965,29,42.63846684153252,4190,326341
2678,37373,3826,10,76.73523007518058,2941,124923
2679,40525,4159,12,95.49158232632472,3302,152657
2680,29570,11637,33,85.09831702161036,3081,142438
2681,23284,11710,7,95.19490429483615,3654,244268
2682,23994,1631,17,57.225716160202296,3572,413053
2683,28284,5263,10,17.367118964073644,1324,412986
2684,22833,7237,31,93.60419946418635,4487,391576
2685,30122,11328,6,86.98193466908032,2489,353669
2686,10017,11721,17,86.57688611562592,1114,328342
2687,21370,11711,37,69.63416831346314,4780,215596
2688,34252,14069,18,62.866709956421865,2126,144187
2689,12999,5592,26,2.457665294271818,3813,148172
2690,27436,6522,49,75.0573528397235,1592,149499
2691,47963,13069,16,10.061976630797767,4222,461731
2692,7096,3659,8,26.715342674155007,1800,418457
2693,30279,14015,24,55.59753923978235,554,306840
2694,48363,6659,13,45.72152590272812,1017,334171
2695,31201,7818,29,2.5616645873731505,113,325936
2696,24715,13723,32,82.57452078671952,4474,305519
2697,34309,8945,24,88.00129485050671,589,393457
2698,20078,5807,16,68.50542140617992,1084,135330
2699,10105,9020,11,54.56571800702542,1060,344688
2700,34312,11283,32,96.11304605104768,1882,265359
2701,7839,11522,6,12.875664567071002,1969,135263
2702,8384,3544,35,74.05309531283392,3404,425473
2703,48619,10112,33,13.707700676624587,2744,204737
2704,47821,6136,18,38.802635093418154,4445,343270
2705,18493,12093,37,58.96296640792689,4935,200553
2706,22069,3392,13,73.97168135993088,3768,272444
2707,12531,5788,10,1.3678939269264152,4501,411781
2708,42051,6312,37,26.799190750805842,1925,310779
2709,12736,13989,26,54.281838749572216,3407,177208
2710,12710,1154,46,53.75449423698919,3462,73549
2711,6619,5981,17,64.12501705968015,3210,249944
2712,18975,1259,1,31.081504505954022,2865,233308
2713,28252,7282,25,54.512395857804634,4378,245055
2714,20261,2298,34,19.788890966023065,3870,86155
2715,6431,5659,39,19.50034922594209,2792,87481
2716,14067,11663,10,58.07983237883808,129,284477
2717,42481,13203,20,68.86178591948877,866,117967
2718,32037,12118,7,12.919596701447507,714,411464
2719,14557,8946,16,13.15620028851811,1104,394705
2720,14435,5762,37,56.96496645458459,2221,332590
2721,42766,4323,29,27.739479476080913,3226,320651
2722,5162,2376,12,39.847511121870326,3109,175183
2723,39742,11449,17,40.67409631711021,3919,83208
2724,24675,11316,48,18.676733069206723,123,67522
2725,13461,13687,20,1.1301487096320169,4159,359546
2726,22015,6654,26,85.46202918693173,3193,468706
2727,37591,8287,48,71.78519492087113,3010,219083
2728,33047,12813,19,69.36331725344098,2070,478287
2729,39782,11696,47,55.10400867321865,1638,490970
2730,14833,5016,12,70.39599580323393,3241,277021
2731,12896,4234,21,93.63314937721495,4867,95102
2732,37972,9936,42,66.90169988669983,4069,64040
2733,46800,6472,34,27.244048790817544,3024,416398
2734,35508,7139,7,57.4854451223489,670,450262
2735,10347,5856,45,44.7901159332548,4959,482590
2736,35314,6880,35,56.0854939801028,1342,348333
2737,7643,1508,15,52.24343726386968,812,161738
2738,45785,4814,1,86.01875323761803,4962,396142
2739,23681,10202,26,65.52821023472565,1393,285479
2740,43328,10651,35,19.68708931547629,2966,136070
2741,20892,3008,25,7.238661108661712,1774,216040
2742,22073,5258,42,43.01201507945335,3763,202007
2743,41768,3182,15,2.545451603515195,1459,367725
2744,35682,7811,22,32.51144119750023,735,418675
2745,37262,1489,6,37.43412547448334,1309,321153
2746,36358,12976,15,38.18329852698247,2712,490205
2747,19289,8946,24,97.95565240806538,1397,490092
2748,12927,12855,21,31.086186820274357,457,248554
2749,6171,5211,7,27.2575220424835,340,479940
2750,16918,6979,29,13.808712175686582,2704,160847
2751,46903,7464,32,51.589874732578664,4164,101377
2752,44110,13661,32,16.213756315148444,1926,118861
2753,16929,8575,5,62.01317656034767,3658,189771
2754,7539,14413,4,16.360818114896603,3960,446961
2755,41727,4952,22,58.09065845816092,4351,160612
2756,27669,8947,18,82.800654678288,4547,356981
2757,10432,1507,35,5.209938718390171,4239,474010
2758,25644,6996,17,42.55495051690238,237,202270
2759,23745,10447,24,46.64384775466471,3834,238875
2760,33228,8188,2,79.31614220433313,2067,432935
2761,39521,11263,13,47.323647562608876,4949,456705
2762,36703,4408,15,57.1860428591757,242,100557
2763,31928,11689,5,79.32922110521903,3733,334618
2764,23322,3303,3,56.41609079999978,2659,106439
2765,27360,12457,37,36.47164193843866,4257,265028
2766,34055,4879,37,9.498385484437645,2119,236258
2767,47891,12075,37,73.26164732174519,2949,118213
2768,21376,598,3,87.24267686605336,1292,367440
2769,11588,8888,35,97.03638916499624,2413,215584
2770,30000,11221,23,92.73338819638526,2455,388855
2771,11304,1377,28,79.94437297449163,2606,419871
2772,12345,2368,30,64.70372129232709,433,51177
2773,34300,3165,18,78.3645544372332,2662,50761
2774,29259,1888,36,43.776287572354725,2820,284154
2775,30470,2915,33,59.88284526429266,2538,318602
2776,28017,9261,26,35.521281104779334,1895,366919
2777,20352,3137,48,33.34421228305789,353,234938
2778,38365,7742,40,75.91248555432735,3757,201182
2779,24446,9757,17,45.939345448052606,1523,143789
2780,7336,9113,40,22.00396503017189,3337,438192
2781,14879,3383,7,20.99187803224472,3431,168249
2782,37316,1704,8,86.05806379542342,1127,340577
2783,38340,1044,31,68.09828894190444,2266,122715
2784,12521,12858,12,55.058561262453466,4094,326993
2785,11171,12331,48,40.692934863639586,569,307969
2786,28481,1723,31,43.650921687925454,1193,382124
2787,23474,3672,44,6.686084225299437,4889,380644
2788,49629,9459,19,46.036104341916435,3012,485206
2789,26008,6950,10,79.7500361515861,280,372035
2790,6633,12349,39,39.41066152943691,4167,372010
2791,17485,14494,12,38.97454400178253,3176,221064
2792,48617,7020,20,2.555941718909492,1320,435613
2793,8648,1154,37,46.32569099324879,4242,246169
2794,18140,7321,48,3.5084276418487192,3723,126008
2795,22921,2946,41,57.46459337286735,4829,261734
2796,19357,6392,7,51.171554776649096,1663,315245
2797,8137,8912,14,84.16084139347589,4784,339134
2798,5097,4166,11,58.596280481646396,3732,119214
2799,16407,4777,7,33.01930817689931,2457,346755
2800,35575,4902,29,52.1068699322745,1662,146265
2801,17722,3069,10,70.27092921924196,1513,494306
2802,17924,6015,29,10.302415745627897,2606,306146
2803,8750,9705,9,62.486334758572944,4928,65958
2804,32733,10743,36,91.74600191581993,1117,401930
2805,13535,4485,48,30.613899267493192,3754,253691
2806,29487,13635,10,63.035884392764814,857,246328
2807,35651,8667,19,82.31161558467412,3879,268364
2808,9666,13591,31,51.66883334642379,720,117002
2809,21994,7948,17,72.0799738680181,1988,99887
2810,6727,4810,9,31.790023510436747,3684,312483
2811,39622,3519,45,31.299786839589334,281,160083
2812,15800,4181,33,67.0908181580575,2828,362672
2813,42823,10135,34,70.8354785233749,2395,398783
2814,48039,4696,45,93.76396025170223,2767,132624
2815,23708,11702,24,23.25901889707948,1899,381404
2816,17819,1072,9,47.35354201270894,1599,418637
2817,14369,10024,7,25.80083384322525,1084,103570
2818,14283,5253,16,8.929123927144294,3653,71643
2819,35573,7582,19,40.91982226680128,2464,110252
2820,18171,4502,39,38.03399398153213,3405,403724
2821,35933,6129,6,27.772977878236603,2315,191406
2822,10774,11826,11,30.40249422280223,2890,148856
2823,11519,14444,12,36.680768828776536,225,413939
2824,15983,12778,42,98.89492564522926,2720,112977
2825,35932,8917,13,78.51281883076072,4315,312933
2826,35798,4700,12,8.068718907603788,1551,346085
2827,23133,2497,21,87.36890447218347,1108,50552
2828,19939,9463,10,63.69702931346846,1313,331950
2829,5781,7922,20,89.16878225206901,3804,86979
2830,32624,5024,36,34.82925902589259,3230,189895
2831,11823,9125,28,46.98736761636016,796,81980
2832,23489,14018,24,89.72647867350273,2370,50860
2833,44961,11791,5,27.984740455454467,1615,50290
2834,34118,11421,37,91.63458674829612,1134,354561
2835,39881,3907,12,83.02147150228265,2940,129880
2836,21280,7231,35,98.07523615002005,1635,449086
2837,27263,8295,40,33.10150111461994,913,83397
2838,18565,11832,2,24.339564820473555,409,155311
2839,25354,9557,41,33.75582280752709,1111,328330
2840,47951,3293,45,95.51032980288478,1118,285319
2841,30643,7834,39,33.97425630924121,3511,165162
2842,28648,3411,42,56.95597017576657,3818,202088
2843,46971,8452,9,40.96424897606491,3910,381760
2844,23658,2915,22,40.22579430369631,2144,128508
2845,26253,750,47,20.144482378026463,1216,117296
2846,31390,5451,5,54.170874538961414,4823,192346
2847,28128,8598,12,85.09102124175348,1256,73304
2848,18489,12449,1,5.899016341833209,1088,258774
2849,43314,5789,44,89.03343277267874,2566,250006
2850,37658,8602,22,66.88182354859265,1928,408305
2851,11852,7757,38,62.057069976915386,2177,228770
2852,34450,13348,19,62.96412305947523,2445,257123
2853,7551,6065,16,30.330713759492472,1184,326849
2854,11411,6937,31,42.099305882960486,2605,217401
2855,38243,9610,3,80.12971058451724,4144,240808
2856,26800,1673,23,31.33172265669267,2451,365140
2857,15403,11895,42,47.532000747696976,3105,322751
2858,12239,9124,18,2.94359486737768,4535,234028
2859,11710,14894,26,73.62227694061515,2595,342150
2860,26384,13756,13,42.35251549118196,176,390698
2861,26038,1335,18,53.01051807888677,2662,256424
2862,45846,10938,3,12.354242463265106,1672,428340
2863,27447,2762,23,99.17970864995625,4287,463710
2864,7285,9589,3,30.944314871499753,4661,202309
2865,42991,12324,25,63.86397649804858,3770,253439
2866,18521,5067,27,58.54239814059208,3211,353107
2867,11971,4315,44,78.72412818857404,2837,473757
2868,34139,746,27,30.089858606574094,1452,53447
2869,24909,2929,39,75.83680715472649,1046,252192
2870,16531,9682,25,38.8676713378877,4749,77156
2871,19721,12002,24,41.70493561878856,3968,217631
2872,24206,9618,8,67.59854012219024,3237,202537
2873,42711,12130,9,78.64429140230641,3586,92120
2874,11530,5787,46,67.01979697593535,4287,394897
2875,16116,3107,37,90.08807253654405,1102,60190
2876,5258,9766,30,29.230743921496664,4563,113394
2877,5282,6430,19,90.16105647809299,919,317479
2878,18937,4522,16,13.95548906839449,522,235711
2879,6898,12491,24,66.29350158396808,671,206850
2880,9135,5284,44,55.21543448663758,3009,262213
2881,11629,7117,21,49.96895810114336,4630,461775
2882,48936,3651,36,31.78029085735565,1523,485557
2883,24584,12130,40,50.86954178551519,1733,332701
2884,28551,6080,39,17.01556228208562,1853,413236
2885,38380,7554,47,37.56277347695588,567,303220
2886,22071,8206,6,10.769410830903864,4987,486997
2887,25074,8119,5,57.61281337884564,3022,291745
2888,30188,13747,14,10.481020733763067,2403,271525
2889,7307,5073,45,16.874119746611402,1806,409218
2890,44901,3991,42,9.46121334726065,172,70575
2891,16205,1206,4,38.74975335525571,246,384992
2892,10906,7497,8,84.3538869874165,416,303947
2893,7591,5733,24,90.78274277174894,705,425360
2894,20149,11756,11,8.117056005401325,674,54616
2895,49918,9445,17,63.82046394530107,1277,245980
2896,44951,6255,21,68.75415703461526,3426,214835
2897,30150,7460,26,53.84322430077039,3522,345268
2898,36852,9279,43,67.03150128548505,2694,183662
2899,47870,1834,48,24.13538082886643,2982,211942
2900,6283,6088,44,49.474776970082594,411,59534
2901,38691,2347,45,39.69670905454702,2955,320065
2902,6125,7351,27,9.881087192523475,864,444907
2903,6529,12626,16,62.93008753252641,3095,354186
2904,31170,7711,26,50.02630407448308,3300,101209
2905,13438,8365,33,28.242228663355736,535,249512
2906,25095,12618,31,47.89484077993377,3451,290763
2907,21154,3817,48,77.7545038213528,4553,365747
2908,13004,12712,47,80.36411851799832,3077,94377
2909,14752,11847,6,65.30308674618755,3030,89705
2910,48360,12994,44,47.30703550661622,2399,146492
2911,31819,10890,8,57.999214281180954,234,199836
2912,41632,7311,7,39.1165217642061,4014,327927
2913,31515,664,34,13.529077956429585,4718,320659
2914,29217,7560,44,39.1764391412231,903,183142
2915,28172,10690,14,53.50294285089379,2807,394994
2916,37994,3557,16,60.28456745040782,2466,292122
2917,20036,10776,43,93.64429662940746,4275,194843
2918,16739,4928,9,77.95601105803101,3362,408920
2919,37220,902,10,16.047263583023053,1576,114206
2920,14587,9105,17,18.244038458639878,3515,292220
2921,49517,8736,12,10.948981164735649,2561,395508
2922,35129,6849,6,74.07999099487085,4042,160532
2923,5645,4657,19,70.90610557069385,2140,271586
2924,35930,11159,43,98.64992726799123,4563,168090
2925,21299,1367,41,52.68031834877052,1106,70936
2926,35090,14279,29,82.8150779560393,1092,403762
2927,26953,8710,6,58.06754600563597,4791,461121
2928,31475,864,25,87.53458454021627,1996,446314
2929,23888,7967,24,72.3810828909724,3165,77020
2930,48732,12524,25,64.64551748413405,2848,172043
2931,21087,7071,16,56.94714442732199,2761,494555
2932,14346,13928,16,72.5740819198545,3078,323129
2933,5587,1079,6,42.54573042443003,1923,189355
2934,17763,8174,37,10.561081489860747,3507,179100
2935,46945,9237,21,4.958626750986239,4606,169635
2936,9079,14517,4,48.42334942930822,4582,358467
2937,41116,6968,34,60.32986663979399,1848,87708
2938,25215,4650,28,8.806054026491918,2761,382442
2939,30817,13565,38,29.403451342298123,118,412201
2940,29765,3539,41,32.88118839157322,3458,55054
2941,35112,4637,28,56.71675798561687,375,259884
2942,30556,14108,17,28.56976314823612,4178,431724
2943,23099,12736,14,10.469211356044662,4854,121317
2944,48553,13018,7,17.320817353708463,3045,375448
2945,11450,952,22,18.220832358815127,4747,328615
2946,18230,12653,1,84.42679947805338,4874,264633
2947,34009,7037,29,29.147649010850856,4798,151266
2948,10433,14333,31,71.75448165756093,464,252021
2949,38866,1881,30,57.21603588759127,2073,437166
2950,44864,8654,15,97.72683660802775,894,254028
2951,23710,1967,18,28.009444219140022,689,220750
2952,16439,13939,35,16.67892903239082,4394,235397
2953,46855,3238,30,6.151745931761478,4413,338671
2954,21021,8072,34,24.85500656584677,840,355394
2955,11416,9908,42,68.72301775512386,4845,169917
2956,11980,7247,11,9.4405642390492,2294,324173
2957,23058,1380,27,25.225482669816195,769,91583
2958,16101,12506,24,85.67552845021719,1537,414205
2959,45718,3649,35,58.712341987087505,4860,415244
2960,37602,8776,39,7.882632485066351,955,118147
2961,14122,13841,8,5.720631280726565,2477,189425
2962,17576,8392,18,7.051164657250921,4133,93042
2963,32516,4644,13,94.24562996457801,1993,405269
2964,27433,1668,45,85.13727142754442,1286,222068
2965,6089,12856,24,84.6490641598587,1942,272029
2966,42346,3629,23,92.49745946211104,426,126604
2967,14127,4145,12,51.02028363484012,3326,105918
2968,15487,3026,49,25.48712244319106,2500,434369
2969,5155,11559,30,40.73345241961329,4378,301056
2970,6958,4016,31,72.16754321549728,4650,118882
2971,15693,3867,28,87.72725428060524,4201,86822
2972,44112,14489,22,44.07400174325291,4115,360904
2973,43547,7838,44,54.00271458282406,4406,54200
2974,33795,14386,28,93.24651633434907,150,97259
2975,26447,10886,13,11.64236507383348,1568,58527
2976,41598,4055,25,86.36762248043827,1109,322679
2977,46814,14657,44,16.771440742941657,4572,461160
2978,30215,5611,46,48.90227367877141,3657,483506
2979,14794,7252,7,22.623889737642898,1174,161477
2980,38209,945,45,60.691815438369815,253,250772
2981,27424,6864,6,56.29876874911834,681,324582
2982,42396,4126,24,38.62072905983444,887,376488
2983,11370,4516,19,86.4670479696673,4986,269712
2984,14528,4375,19,66.32151870851793,3481,170127
2985,33276,5997,36,72.39930737123242,2367,120388
2986,49333,12029,9,15.915314082559185,4358,302355
2987,13179,6738,48,88.43340211958615,1070,384393
2988,21843,761,36,17.536976198381822,747,373227
2989,28952,10540,38,23.05571145678606,1045,249791
2990,38160,5492,40,13.677458711191164,4884,343498
2991,49898,13882,29,44.59556158891274,1595,174365
2992,34516,4525,24,88.88321394347867,2147,260883
2993,15449,10958,48,25.992304441376096,1272,199865
2994,26125,14344,5,38.00158862187237,4318,480282
2995,12418,8783,42,84.76057558746678,4999,265526
2996,27746,4722,45,62.16371269613003,2986,121135
2997,7454,4675,26,75.41002297098142,4258,475987
2998,22761,14635,14,22.18600489417537,832,194512
2999,20223,12001,39,71.93249646992497,3187,323433
3000,11701,9674,29,23.533447285535477,3561,421488
3001,7597,3943,6,98.74408423885544,1757,161568
3002,5141,5511,7,56.428729456546996,578,361322
3003,7659,11225,37,69.86828654627055,1237,251769
3004,25980,1193,18,12.721756830008779,4053,116500
3005,14031,12812,23,25.814942024115382,1076,429928
3006,20037,8847,44,14.834325296871079,336,361367
3007,43429,12280,38,39.62690081190058,2623,481585
3008,11142,2312,1,29.12945055633445,4143,195256
3009,17109,14341,4,73.55930370342635,697,118483
3010,27010,14754,44,11.762188983186967,1802,289883
3011,13787,14521,47,75.45387747658646,2276,431322
3012,47864,13868,35,5.5247776392201615,2657,194228
3013,13472,6224,23,20.999765894916848,264,445627
3014,28383,12806,27,79.40453420449569,2424,327818
3015,9249,1907,26,74.53488746968159,3139,451524
3016,39518,8532,8,48.15628527796748,669,158707
3017,23351,9908,43,5.948288792677629,3428,118460
3018,9088,1910,16,61.37948042526063,240,50576
3019,20282,3997,41,41.26568629343574,785,195713
3020,24330,4872,3,32.33628686959901,786,270899
3021,47409,7894,32,64.40065304582689,3380,410408
3022,26778,13532,5,44.224841657970906,2863,363051
3023,29264,1051,20,10.149688944864685,3690,484355
3024,10075,12086,14,91.67909658072209,2138,134325
3025,15412,9868,32,78.07081684588452,1174,351795
3026,33365,13426,26,6.581440937764691,2325,238387
3027,12230,4832,47,52.98132314887886,1441,143435
3028,16002,1497,6,9.254378726964202,1789,458874
3029,18947,4576,36,83.89169604679002,3110,88907
3030,18686,14890,40,61.68838214414521,463,260792
3031,34304,6599,5,18.07246422373378,1167,113917
3032,18074,6055,13,3.053392937813876,2740,474963
3033,9493,11423,32,4.126520202495641,3849,308700
3034,39228,14944,16,51.22918173441814,2130,257101
3035,19140,12629,1,73.70297438900062,717,495356
3036,36655,4552,13,12.963204682061956,4554,104936
3037,48472,5803,11,22.907122525580796,3246,76178
3038,11816,8618,8,33.39873457178369,2082,442758
3039,16639,14179,25,22.58960142405415,293,149423
3040,34492,6602,40,39.74231970602871,4558,248822
3041,16240,14009,32,56.40188557074254,1219,58000
3042,37698,5990,24,68.80873807588961,4302,451281
3043,31957,9064,28,96.41374303851562,626,158407
3044,37808,6116,14,93.15352329863626,2052,182157
3045,10827,2748,45,57.44257050806254,4979,99325
3046,37762,1348,3,73.68085558917912,1882,424012
3047,13259,11248,36,95.13634825791736,2773,198694
3048,19849,14133,27,9.263722509599079,2497,176190
3049,21232,11014,20,1.557841226281485,3824,376046
3050,45572,6854,47,3.950176609228743,2689,316978
3051,29173,9195,15,56.77158687492342,3626,397877
3052,10374,8570,27,76.52050910495089,3949,62008
3053,26174,11881,45,37.34042012375843,1734,390642
3054,28567,9394,41,54.97867829803425,3109,97229
3055,40292,4125,28,52.12026553630515,193,302844
3056,14277,14877,25,10.382318267609937,3894,162892
3057,36600,814,42,32.837238158180845,3466,189084
3058,14885,2876,44,2.9240803630478966,3046,363269
3059,5778,9732,46,11.959863191844578,188,135702
3060,34165,4878,33,81.373964068068,2650,396308
3061,6492,11682,46,83.11193622758357,2914,190921
3062,35462,8949,14,80.3926856844619,1545,222444
3063,18615,1074,8,72.95504545427143,4721,63767
3064,49900,13361,48,79.53797179359027,1930,483205
